Hour_of_Day,Active_Users,Latency_ms,Packet_Loss_Rate,Bandwidth_MHz,Throughput_Demand_Mbps
3,44,16.38012246143272,0.039645471299022045,60,333.2783776328523
4,53,12.987745265697937,0.04026658792262178,100,635.0238471852408
5,30,10.78247020919001,0.05270803438137542,100,371.3120874732793
6,16,12.334720698294973,0.03910088223382419,20,91.74747587677827
7,8,14.00568849435594,0.03718564738294195,40,171.96477342693507
8,4,9.694813805871187,0.049679569963063365,40,137.88138780186696
9,33,14.701944645407933,0.04997700024456625,60,317.6880223899364
10,18,13.946680353727091,0.044828537034160364,100,497.9912626015682
11,12,12.829368874588138,0.0717055833082936,20,40.55226434109094
12,47,14.077583421652637,0.008294251038210777,40,179.3002852543274
13,41,11.917906565611851,0.01130012293705718,100,522.9040758043939
14,96,15.184904868657291,0.06782263758590058,100,721.6872653904838
15,159,25.37431900107521,0.04555477818419224,80,642.8450575543567
16,150,27.35617473712435,0.0750605392258324,60,549.257819478083
17,175,25.251668030476132,0.01852202894137829,40,532.4082525258816
18,161,27.500419695037532,0.02097879677465385,80,756.260682937239
19,184,26.499694939896255,0.08405458875690494,60,612.8139693717694
20,192,29.412145152773675,0.008551975170415817,80,845.3606267292708
21,190,30.415583228310034,0.11162268428502975,40,521.697988686288
22,212,29.881009126323143,0.02652577193741649,20,524.2233710277819
23,181,28.44096936139383,0.007533406435165928,80,676.6299333960752
0,127,21.86981732654934,0.07024588890137454,80,560.194524701974
1,130,24.410297317876353,0.0639570205150051,100,651.9078474823779
2,109,21.370634336969275,0.017636599131000043,40,351.430630154012
3,96,19.713015348858537,0.01088283415045876,80,614.8674157132701
4,81,21.216699920283958,0.014764039444241256,20,346.5331782506262
5,8,12.124612284736605,0.04448509766501047,80,228.00681905451285
6,2,8.819296267747422,0.028742692061492645,60,183.3058529672506
7,21,11.928272198404477,0.03923143641307279,20,101.01660565416952
8,4,10.24820242984068,0.04812435804969727,20,28.708546655918582
9,12,11.360639145250422,0.09122212078591412,80,338.72249825805125
10,33,18.34901855321499,0.006790277310590212,80,436.6724407607103
11,27,13.441703785421993,0.034449579784461594,100,572.044242738087
12,43,10.228194859790449,0.01387529814766541,40,301.6851050474042
13,77,16.614402056566068,0.05600077179419832,100,647.118302512646
14,83,14.435255825008383,0.022774226030355157,60,506.75252427919855
15,167,26.04040348590832,0.04071705363986334,40,465.0713712532798
16,117,17.72537954054714,0.009594847039961083,100,776.8133194108651
17,174,25.656819057863142,0.03201686708418765,100,883.8124241521122
18,227,29.658556940731764,0.021594056523727184,80,869.5043707661926
19,196,30.368320355934955,0.01684410141193018,100,895.0159113886616
20,196,29.601078725257757,0.022331630417798013,80,792.4628790098488
21,189,29.50592461499746,0.05658152004862195,20,412.934622505491
22,182,27.990897222862948,0.057315035721840914,40,472.682018861611
23,198,27.011404499591166,0.05475091423070528,80,893.5072422800635
0,105,21.527042738509472,0.06501855997787041,100,708.4342941718156
1,156,29.444449120538906,0.009800118531598045,80,722.6090600795486
2,71,17.918425157213093,0.051206682416575264,20,117.08539600678105
3,68,15.948150801364868,0.056350273911014555,60,409.0430336263602
4,41,11.243865647789109,0.01380889176071552,60,347.9958909266935
5,41,12.283866058480069,0.035507324047581675,20,134.59398884336366
6,18,12.70607931314412,0.0067713459132011464,100,625.2092347465849
7,12,13.34623605359875,0.11626567603618074,40,181.93865591989191
8,40,14.521732349443951,0.028057929562309014,40,124.64598747048879
9,23,13.899774579411968,0.0335554003649037,80,414.4107603362043
10,17,13.115356488054484,0.04834373947947381,60,276.2042636259877
11,16,12.613068782771835,0.029670122149517746,20,102.86145414998646
12,58,14.483052809477488,0.024284876396883547,100,563.8580388208102
13,74,17.747847023950303,0.0332705345987814,20,216.37850461298837
14,87,17.00324439223572,0.009437506839159001,60,419.3614359444115
15,135,23.534857905916205,0.020280376087709405,20,422.025037379423
16,186,29.261727062133826,0.046968463095644473,20,509.8552333336538
17,166,29.957567614773712,0.13755217287783617,20,399.58178420055987
18,200,27.380536051264734,0.018248348766716344,80,788.3041641634577
19,170,27.963015261982612,0.029952716470515388,100,852.6054962384874
20,180,30.96247318324719,0.045106333631075975,40,645.1405168367561
21,206,32.1176955316776,0.033918936032995235,100,883.0795345826559
22,216,33.26589088565009,0.016904350401137053,60,706.0938146579684
23,177,28.875389803735622,0.026550840935478427,40,573.2133993414062
0,143,26.896668979550835,0.013425151444637774,80,748.5373680804538
1,125,20.325043663775265,0.07519266807188561,40,363.30178165245405
2,74,14.628146668059506,0.0954099916978737,40,356.9763256534758
3,86,18.58733171906949,0.060914822221979296,40,271.12286921257794
4,67,12.377675792856579,0.03369443135139411,20,241.95891082347356
5,20,14.461291608356023,0.04873895679819503,60,238.505400986019
6,3,12.741430390990883,0.0255562019347276,80,333.1647771611467
7,8,9.933298889830949,0.0456278587904808,60,295.6369944169161
8,8,10.058458806678981,0.03196211448931895,20,57.46005131555668
9,2,10.055305049698656,0.015096210572913984,80,293.83628822382764
10,55,15.60404130087924,0.016564869090474766,20,149.79426652746307
11,24,12.65434783838857,0.020069643228145854,80,450.7063467258087
12,42,15.316464213756605,0.027184738698638092,80,467.0563202494257
13,61,15.754747293983046,0.024624099593839575,100,632.6447512942527
14,114,23.28638660695559,0.05727041303023141,20,251.0230669388407
15,122,23.091895554250605,0.026960173721649883,60,478.8581309620385
16,137,22.48607310825473,0.012113061572392274,20,344.47456257164527
17,197,32.3702253356082,0.02650446634017662,20,463.7375728982491
18,214,28.683486027755023,0.007100859504442755,20,568.1904521516433
19,184,28.215668378357044,0.032854938513564545,100,811.5150919641588
20,162,28.133834802150936,0.07367867101335268,100,828.3244914640014
21,216,30.153853790175713,0.03019204763669218,100,975.2874779134406
22,172,27.819111293534302,0.028373713174044267,100,802.7564284065672
23,186,29.686679193998096,0.017500328133762778,20,478.19694071514607
0,110,19.27895226403752,0.04090470127396611,60,451.2016366930168
1,143,24.15504456081193,0.04277477471278896,40,458.94954728988887
2,75,17.18699233958158,0.0539762256784008,20,157.40858867555383
3,88,17.696524296335415,0.08485317919701318,60,506.87055434315306
4,50,19.60334970410155,0.010079498518791075,40,196.17497783309778
5,10,9.473787293109048,0.01389159315751451,40,128.68300880038555
6,5,12.509860588135766,0.024698196515681916,100,450.89243141155447
7,17,10.914397966237715,0.011840405838553574,40,213.51748462867377
8,2,8.026727622229435,0.03500501771553952,60,258.9483018370989
9,15,11.705628486310138,0.030184933680935014,100,529.7925139957096
10,52,16.498186768775,0.0146418635943052,20,204.48721391074153
11,1,11.941019150131357,0.03740602832833782,20,0.0
12,82,21.324530221310138,0.03458000747419389,100,680.877090700719
13,76,23.4904925798702,0.026463103022454817,100,647.9689989630078
14,82,18.701028407511192,0.019981576099485143,40,416.95866449358505
15,99,18.57381565234922,0.0026862457961309765,40,410.23423926653487
16,146,25.505748653589784,0.06768258427665208,60,600.8111844790109
17,189,28.367574099187017,0.006852353128693452,100,772.7790696414556
18,184,30.251932259704457,0.06014255452449286,20,415.0705832754496
19,226,30.005671407268558,0.021322165022204135,60,738.0345864673867
20,170,31.736669084800873,0.03809555854356075,20,458.52503268165424
21,196,31.312096189551028,0.04295020644089754,20,447.4467995129872
22,161,22.731991964407673,0.0488850310244753,60,656.9322899243961
23,177,26.281942195370053,0.013312510681569354,20,515.9930994789695
0,167,28.332162088227875,0.031414545772433154,100,799.0512764511641
1,117,24.05268811234291,0.013970590259138731,100,742.3618726459006
2,47,12.155524745536074,0.004992091879852644,60,377.4739734760774
3,78,19.2260517008659,0.05044454829966423,20,211.92134140106043
4,58,11.905320254676154,0.05714814841699927,20,201.52337222723395
5,37,13.521328269057907,0.025861214776515238,40,223.29883259205883
6,38,16.024093684206413,0.03217739090911854,80,347.97016340890804
7,18,10.696968539794039,0.04424824610829215,60,309.137964894252
8,13,8.286155401723974,0.01376802247407244,20,155.78314762875954
9,27,12.992429592755117,0.043731717621764005,60,212.79605388445626
10,22,10.990562266729043,0.07426357795177223,40,156.92811057649124
11,35,14.759116732131671,0.011962911860115874,60,299.4324010899788
12,39,12.12934713556388,0.01828963343579418,100,611.2985593773594
13,72,15.6547262206938,0.06354727876381883,20,244.2662052938538
14,106,16.557995358247513,0.00535386995843687,40,386.0460399384515
15,116,21.93988942210297,0.08581061517248026,100,594.5287907651467
16,136,23.278190123446805,0.006242947344789984,80,699.4355030251302
17,171,24.72323065851986,0.04582040289403082,80,676.7761868173577
18,164,26.787597427534184,0.014853552968423393,60,684.4592643035434
19,174,29.454140601288277,0.06487342534121016,20,404.659530367657
20,213,30.8688641131621,0.02916675262548142,80,921.8705957356599
21,173,27.836333899643947,0.03384314716487566,40,625.481509886844
22,199,30.446622499170328,0.10493791309240386,20,509.271222368027
23,179,25.49134034564208,0.03287442760398964,40,583.7897687381862
0,115,25.613171641415192,0.0303596309436396,40,358.62614430761363
1,112,20.258300339755433,0.019978970062668317,40,345.3482635121533
2,123,23.612232403720544,0.05916107422149221,80,630.8451247755825
3,54,16.9384305544581,0.01534279649053963,60,419.248668795365
4,40,13.720809745768497,0.015145646692736832,80,470.5139778573599
5,38,15.01359005011927,0.02344150379443629,80,375.0880127730035
6,29,13.391638443632779,0.04170906157624474,60,264.1254892156467
7,1,7.264720485545188,0.023031671614323387,100,469.10496398805736
8,11,10.435454597499824,0.007586530694288072,40,168.38596123480895
9,31,11.874898195291877,0.00946043710425912,100,505.4957150116983
10,48,13.876509917307747,0.09216080507900161,40,151.75928075783457
11,48,12.191993644326725,0.043957431645591266,100,544.8928140129965
12,51,17.352867433492058,0.08836221183237283,40,194.05938745477062
13,57,18.903985309226826,0.038683480298927805,60,324.6762830468977
14,83,20.25600595199682,0.010466328156156491,60,457.034292794358
15,136,26.141058448294288,0.020182216304722604,60,580.0075012445067
16,158,25.11073032598369,0.045496474269336416,20,416.9296441347191
17,198,28.527486330027926,0.047253229376870834,40,542.8206755702072
18,199,28.342825906376575,0.04903018453935443,60,676.4276782132139
19,166,27.888129845914445,0.027120404780668312,100,832.9054598254255
20,221,32.5541261062883,0.021921956066163446,20,571.7286538842541
21,176,27.44555657680315,0.061413579142390054,20,356.9455375812431
22,178,30.390297088390685,0.029925938087355313,60,637.2329091368706
23,175,28.309882707630685,0.016392656909824443,80,794.1235765387084
0,189,27.222684724958828,0.03609668134390111,60,652.2644962248106
1,188,27.438182341728613,0.02223374186727062,80,810.6727079788002
2,112,22.56398659850829,0.004663118022968942,60,530.9393670209129
3,70,19.083465705309195,0.03953282604979412,40,274.30504664647395
4,60,17.10336046451194,0.030467941970140536,100,648.4107032645109
5,47,18.493777495744162,0.024662943968319036,80,440.7156995200303
6,6,13.870014331462837,0.12012344120475636,80,256.6166121212726
7,39,14.782071669701526,0.06756177489905006,20,76.1354227580782
8,4,8.722838681036995,0.049491830313803095,80,417.0863290221482
9,13,8.680024976536465,0.041746386388142834,40,242.93031943592473
10,26,11.82523650997057,0.022751548615884194,100,575.9366011125873
11,37,15.206426892832313,0.015577786875405827,80,489.98304721406816
12,66,20.253294158623877,0.02157720473331679,20,158.70639330641563
13,61,16.934894068821603,0.018967164412497167,100,577.1728604244925
14,88,21.137445588462473,0.12765492036273185,80,411.53649686219256
15,103,19.809385027624398,0.12157088271621956,40,347.82677080971985
16,158,27.045538250455103,0.01522783805615122,40,642.4604040072959
17,186,30.246713658954345,0.03482546131389111,100,903.6441659818439
18,195,25.540811448294942,0.008672177483242383,20,611.5466709409509
19,230,32.17312239524698,0.09439192247335176,40,639.130069832521
20,199,31.79940076855574,0.013594953096160801,60,736.1449252541129
21,209,31.448936671273128,0.0193849097373086,60,711.2119315296435
22,164,24.00696990369813,0.04768758460130453,80,744.9498306261801
23,162,21.339755248545288,0.012085387146483903,40,595.8839505430345
0,163,25.56843850939599,0.06281838519600158,60,646.2305573126476
1,142,24.05682861421224,0.010777127117027205,80,701.2805586660256
2,94,17.632154100343307,0.01197586245524013,80,597.6550832796568
3,72,17.48616987405599,0.030149866754097563,80,511.8277683409708
4,19,12.912773494465789,0.02667816968207918,20,66.76578452668187
5,22,13.541374341452466,0.030103678463528957,80,441.8754453279835
6,31,8.388162150135354,0.04758964635173769,20,18.371227980251916
7,14,8.77142980438376,0.028531530540504647,60,205.30658167727807
8,10,10.39075470329053,0.03613876720157504,80,340.7312802878756
9,4,11.544346262074928,0.04726224083385464,60,175.96934290456485
10,13,12.278468027100072,0.017060205854908184,40,245.18272290971174
11,16,12.543739895753351,0.04850838607116929,20,44.26794769367451
12,63,15.533164116062137,0.012713454547388453,60,457.5730055927979
13,82,17.544733125380077,0.034395644376662066,80,600.7527384172951
14,109,19.443341463156518,0.025015360945622053,60,511.666384976742
15,115,23.036388256211694,0.03149686675900832,80,626.284486173291
16,106,18.759022424520843,0.004482718309939103,100,784.335507146169
17,192,30.900072790379138,0.004217482627242467,20,563.9445769301628
18,177,28.115706476275292,0.14917141642812975,40,333.5508578523311
19,179,27.80991104308969,0.016396918059183117,60,654.8711662091969
20,213,29.986579200447068,0.09020605789192904,60,707.9510422837485
21,188,26.08891627767175,0.08764965581425384,100,840.956584608775
22,207,29.40469448724391,0.020593339040067805,80,788.4686260467269
23,183,27.639986262750227,0.03356930817278622,40,483.27344076981467
0,163,21.5619513768375,0.04326187945265123,80,751.6751716604477
1,98,19.405289689330672,0.02914727364921707,80,534.8722665055304
2,124,24.24871473605201,0.02307174957030549,60,531.714001682831
3,79,19.034435810867745,0.04128776180986036,60,425.37998901461543
4,42,13.207588248516984,0.029887224993622383,60,340.5593429036147
5,32,13.293872596830454,0.0299602329664692,20,76.86439802002965
6,22,11.087670861155999,0.044325855259464905,20,84.36295913954035
7,11,11.397521466671392,0.028918843141458442,60,248.5632089410041
8,20,15.080215647488064,0.07471268008734624,80,427.91628290287997
9,23,14.236997605249753,0.026898515662890914,40,212.7957365192592
10,17,12.741588611385504,0.006825726386498355,40,338.513017789119
11,51,14.114230175232564,0.04711579328656103,80,386.23524280569353
12,37,15.199876785889677,0.035830327969797224,100,511.2257739591337
13,104,17.026246097253892,0.053677929761449555,80,557.0533449170706
14,89,18.395293036018217,0.11902643561562201,40,227.84012917340428
15,91,20.2674228396479,0.022638012839613284,100,646.7650100998214
16,127,24.180842428095502,0.01623412437425571,100,728.9057588315031
17,195,30.839768980431483,0.027820562765129512,40,549.0646662312885
18,183,28.88966137841939,0.03179979836673124,100,957.6525910098317
19,185,28.108550041832235,0.021191008941603556,20,480.91991488970376
20,203,31.37595193965298,0.037556399951331504,60,753.5404230091056
21,206,28.6942779188274,0.03189791778410068,100,975.2253064478684
22,208,29.110645473413502,0.03485324567664275,100,998.3310354827132
23,199,30.023469352920593,0.052361067824537325,20,435.9763998285792
0,142,24.546395285417493,0.03519249943690272,20,434.03357846173867
1,99,16.248769642870705,0.08040190536934326,80,530.8990794973212
2,91,20.010292761899038,0.04144045745200147,40,447.823278450274
3,79,19.445456755838784,0.033058786982221006,80,551.7920565200096
4,30,12.84542952506741,0.012855848354735562,40,178.81400577878242
5,10,15.748932566567984,0.013554045814915561,20,142.84066640928765
6,20,10.634129787369627,0.03827856492465898,60,348.4160820402326
7,2,9.47782567322626,0.0920971991876529,40,29.359110252179704
8,0,9.20986618774558,0.007804999292712148,40,211.02017187123667
9,11,10.947624777417964,0.0360630498562708,20,149.71767209929743
10,8,10.142550374067419,0.010751557176715337,100,512.9065609979056
11,10,8.186378910790257,0.08032149232666881,80,279.61548968967344
12,67,15.60690340752705,0.019423094764736942,60,467.3779276166758
13,94,19.204758608451847,0.036975622467385116,40,392.8894854514037
14,63,18.757144164123996,0.03675438462337955,100,571.6939762999871
15,107,25.104486546745825,0.017669645529989973,20,276.60927934658685
16,120,24.67094779570131,0.018268114423645683,40,465.43050507792043
17,157,24.149241940654786,0.057976519845517854,100,740.6900577540109
18,184,27.008380778747668,0.015740196201232237,80,800.3347648483333
19,167,26.381342844981297,0.011196949479719085,20,513.4732407057118
20,181,31.669117777707175,0.04000836459216767,100,925.1462137216735
21,176,27.269151895636213,0.03377595799643875,100,825.4196051550849
22,190,26.34498501892514,0.045807468035017194,40,497.1658326398443
23,172,26.197645726093928,0.006143906533436242,80,736.0988043152647
0,135,25.014112003638836,0.023375833688200905,20,404.9155501506388
1,129,24.27988055379217,0.009166636248689923,20,327.73412096058314
2,89,18.499566667016687,0.04360471862350619,80,596.0322035764985
3,68,18.16682934712006,0.031055558877831922,60,365.46486729241235
4,83,13.753655594906338,0.08463481584431255,40,267.49037974826655
5,56,15.807658470065395,0.025852883432862798,100,573.8881316170954
6,12,12.921370842737259,0.019213220080879848,40,232.17317225054046
7,20,10.33427344969093,0.039145715501409994,80,311.00500116721406
8,16,9.927322927007424,0.013340993301786824,100,520.803487780633
9,19,8.167103694473049,0.04554734918319436,60,298.72224176853246
10,29,16.07979118962139,0.053291046494169436,80,337.47852980062646
11,60,14.559692045956867,0.03001552732635831,40,308.66819158033115
12,27,13.182086555724222,0.04978921027343923,100,482.3507321785061
13,55,16.707834082966748,0.037373513530301126,20,110.1504843084831
14,120,25.024135898282907,0.013585264448484579,100,732.6696338700901
15,131,22.79220445202873,0.036974404026504586,100,692.8281509209755
16,161,25.021140412443163,0.010214764147948759,80,710.2179903354132
17,177,28.046135297141106,0.02576246925765278,60,704.6432457139288
18,194,31.968160553084573,0.02148296600978422,100,883.9769672012347
19,170,26.659654937198432,0.0366465925177036,100,878.0076416856137
20,220,30.090261836831846,0.029125133761452763,60,752.8477230053816
21,219,28.818484383369274,0.04145451070577364,60,700.2768095983607
22,182,25.757405230789548,0.027045762162417976,100,900.434689510608
23,169,28.628782994813328,0.12350491080269117,20,369.74558549254573
0,119,21.258751047386376,0.0468446288474917,20,246.61614756636473
1,136,22.38495818015858,0.14043267505275311,20,311.5838956191068
2,111,19.66806555363212,0.047722726351567234,80,666.4841143564972
3,72,17.370091720400364,0.013696101714113352,80,562.8974964392571
4,72,16.721089812468833,0.04593672792739676,20,204.48982487178486
5,22,11.653735712561494,0.05675897054617127,20,175.51833319106902
6,24,15.09864785562148,0.005450715841439558,20,151.30474497068008
7,16,14.676032563723266,0.038355682977901845,60,282.15342702794163
8,0,6.779956654182007,0.04560034570049972,40,225.83465127272905
9,0,10.655185462285916,0.014752431281015117,80,444.07063482713045
10,17,10.146275802757215,0.04415024681381331,80,306.09846845014454
11,21,11.603497772277812,0.05108502723608954,80,352.99945674033614
12,47,15.318556770253387,0.019032752627739933,40,297.1134486264386
13,90,18.574560166138163,0.03812140919087155,100,711.096953849706
14,91,19.560919761255267,0.017846126334558104,80,512.2556525403695
15,93,20.645940412063837,0.04982532790160828,100,686.7759524462733
16,184,28.989153601080638,0.047158848943505416,60,634.6342794583273
17,198,28.506327391664755,0.07281076845887254,20,501.04986524053453
18,160,24.74160078605935,0.01668867822291116,20,405.479618991553
19,210,28.12058940676393,0.030627219459731406,60,621.4866286745284
20,189,27.192159404958563,0.019100525386967947,20,410.45711987849864
21,201,34.02413672379706,0.05483098194409219,60,623.3167173195571
22,192,27.61599285180951,0.05822889293106924,20,436.9613745014807
23,166,24.21324237511236,0.06314193102828469,60,603.0724027749668
0,134,24.039855723689545,0.020800215508533403,60,540.2405648267697
1,112,20.97927048141628,0.0148064960272192,20,320.86632267500613
2,81,17.70881352630155,0.04066535881772046,100,601.5978055782483
3,57,18.51809193282418,0.040250684666200735,80,464.9786023160118
4,48,15.89825335111673,0.008955940845090117,80,525.7810153243181
5,14,10.34001413659305,0.007672315438113619,40,205.89900486068763
6,27,11.85104816481644,0.023888074456164744,40,246.95238456808025
7,33,12.29482697218863,0.042885166981153564,20,150.74332753526232
8,11,12.849479243160514,0.036993506094069886,80,356.9156644026211
9,8,10.183704741093726,0.06550868158366248,40,44.581383155311855
10,23,8.7136929950917,0.04097169443825849,80,411.7357058454049
11,38,13.703360642531312,0.07936057120839668,60,254.52790414631778
12,51,12.025947997744142,0.048391662488646264,100,598.1769096040709
13,88,23.168461203509803,0.049254408816822776,60,492.69161698795267
14,109,18.968664172305537,0.021614405664045155,40,400.07120962397227
15,101,19.77627046928454,0.02305534692074107,40,398.08853862018515
16,167,27.21640546940227,0.033574133069083995,20,462.88617289110823
17,188,28.22268367864154,0.04871486726986324,100,824.195290993374
18,171,26.519939197067615,0.03174033007909038,100,843.1811556419952
19,197,30.543654572321753,0.00787779031134714,80,746.1595042508735
20,213,34.35243191759256,0.03234959592060028,20,583.6613800642427
21,192,30.735018163634596,0.07792176656108457,100,924.9130394128777
22,208,33.757027757147085,0.012376442366576687,40,645.1066122072964
23,217,29.606761783812996,0.04705705107854225,60,698.6392891185299
0,134,24.034725266510723,0.014593250140994109,60,585.4126649709613
1,98,20.11049210411656,0.08311547513839226,100,557.9185914817123
2,106,21.30218258335347,0.0520591459592687,60,448.5395820915855
3,88,21.552463941271146,0.014119770442586119,40,341.86574554761535
4,45,14.058421700415892,0.025456779205990425,80,432.8401048980133
5,58,14.988993266891825,0.008182175584765711,40,317.80005183531995
6,13,12.367961594837329,0.03760386815035215,100,491.85707263556196
7,17,8.143594544868304,0.012241663015727242,40,214.68403896677367
8,12,10.726295901755643,0.03351332944444855,40,220.07951157945885
9,37,13.431604621429093,0.08810889391608874,60,297.04519598627525
10,53,13.45928276738615,0.0400926761015045,80,440.7858466900869
11,13,13.414118022713154,0.006625074262904085,20,93.64528695371563
12,39,11.775519365313432,0.01282285273221066,100,557.0813001445921
13,91,18.828253903272408,0.019658604142565685,100,651.022581176498
14,92,19.786314450645936,0.029911507991699445,40,385.9983026518164
15,124,25.106903122952236,0.05586267733500363,60,397.351231149763
16,150,24.978887130238295,0.016436302441751233,60,610.2114028462545
17,132,25.07230718825642,0.013327892188649324,100,781.9928353206229
18,186,30.001190794554255,0.011251806701489696,20,523.6984525924678
19,182,28.446915112338285,0.029609638738599325,20,523.9132892864536
20,190,26.820973183453088,0.014157946769658024,80,800.1662580532169
21,225,29.630838278191302,0.04555862626361543,40,699.2680079115089
22,161,26.313010802838374,0.010454247783567697,100,869.9477439515235
23,186,27.514606252194774,0.03118146667106874,20,492.00147049607887
0,144,26.238522183362583,0.011240644644669586,20,326.7131529915846
1,120,23.491713036197154,0.0009999345559376879,60,606.5402850042329
2,115,21.1307780111259,0.018510434371366534,80,631.5446871745554
3,80,15.684574152117461,0.12996486778421013,100,526.0639258799434
4,61,17.12147109921455,0.05898736618288222,80,401.42067771035954
5,48,12.7641011077297,0.04558400564004679,20,26.67998629442728
6,6,9.08307215413827,0.017703708651995154,80,474.24424689574465
7,8,8.841168523569692,0.05820768579593474,20,59.452754434836876
8,21,11.822997956120092,0.018914478647416483,60,254.58997416835402
9,13,13.640384668141124,0.0206032575445361,40,121.5821668612497
10,72,17.189918259552943,0.04753616063924637,100,584.15075417909
11,54,14.51356261514461,0.04846650743012472,40,297.9080535336124
12,22,9.14877013990951,0.03700916476633055,80,431.2518479280246
13,47,15.804249169459686,0.020959321429611485,20,199.03028271649333
14,109,19.339190788142744,0.13770498755171537,40,251.74734510933928
15,136,23.835035238316195,0.03329426216544242,60,550.0935209069081
16,160,25.29156276816672,0.02657985897698119,80,729.1913333242605
17,165,28.176354439198875,0.01200172972747163,80,741.3095614844046
18,184,28.085527215942893,0.017693736188105495,40,613.4282063045438
19,203,30.182147290953896,0.02518550788527281,80,900.6351457834215
20,201,31.07149429491092,0.005970983521520565,100,944.9046104442823
21,152,29.41388036452637,0.0606213717916245,40,431.3062705990593
22,182,29.97689386071711,0.0314204539930242,40,490.98564061959655
23,153,25.122787787302784,0.05118623498075329,60,589.8606806224396
0,153,25.306395981230576,0.03439995200924114,80,664.5030357105901
1,185,27.450281079351132,0.032581871144634615,60,696.4479634571542
2,107,18.80000859296061,0.013793031927650096,80,634.3390287680969
3,67,15.594498425867355,0.05173978458901524,40,362.74713957472994
4,68,15.255702072576115,0.08171915165742799,80,468.46071564075646
5,38,15.106736767591771,0.08257066784524686,60,304.9955067496295
6,21,9.957610284262028,0.025046935412240387,40,174.77455793812834
7,15,14.166421122760088,0.07466185676642256,80,262.896776399377
8,41,15.60409276723766,0.06383361263042354,60,361.18159107167327
9,19,11.941003458735338,0.01993852825306565,80,464.00533785011226
10,22,12.200637222930135,0.08327276143758572,60,230.78776682852822
11,10,9.885437380770894,0.04529368917624173,100,363.2385594502771
12,61,16.64016882269553,0.034456824841126776,60,452.8061426716934
13,55,17.67618492641718,0.07895743588132015,20,182.60026045088114
14,91,17.693687075488373,0.04075374996596315,80,545.5211932721916
15,119,18.833215822162536,0.07990396384705159,20,333.3705666514159
16,169,28.306436509713485,0.060265763975416504,100,803.5699271177475
17,189,29.5487319484876,0.03393072541299095,60,690.3240501685248
18,161,23.85960239711764,0.01590196135355991,40,457.57667194614737
19,197,28.233217258171763,0.053580563819303546,40,643.5543955532206
20,185,26.781791451899718,0.07074533786347041,60,550.5393525219195
21,171,25.650935461931503,0.025133428353290417,100,937.1373677458075
22,182,27.552634491917622,0.012984630921814675,60,778.0536718337787
23,164,25.866905391438504,0.08655023758119415,40,343.98863503133344
0,198,28.49841268986308,0.08138422452368431,40,634.4669915579905
1,134,21.88367236100014,0.030385532535674775,40,448.9090251823273
2,72,16.742431312161237,0.09573623630236838,60,371.8913411207092
3,62,16.53538306971912,0.007177831593450841,100,544.2251063053785
4,70,16.36740692727031,0.02648272188376624,100,599.6532126078615
5,71,19.417334046682605,0.009040882647792623,100,570.5698429898634
6,18,12.816175428841573,0.0640029854840078,40,115.90059495784267
7,34,10.218308286282609,0.042903606937630276,80,482.7714618634414
8,37,14.747455530827706,0.024439104797764826,60,388.52348903398075
9,11,12.311087965171165,0.0405907281450775,40,203.31103445133746
10,3,9.430530063751618,0.05881536006175614,100,402.8684008543113
11,39,10.90960482539369,0.06652176670991522,60,274.6421523913338
12,2,10.216133518822271,0.03090586492768936,100,371.19358294311473
13,74,17.384582697035512,0.009625066286020353,20,274.50579842426725
14,106,18.35670752693361,0.020404886160337473,40,504.71354195853155
15,144,21.497561567480126,0.06017115069861897,100,829.6228479525926
16,129,22.72489290709312,0.05290159152321972,20,325.6829674634401
17,172,26.733845615898357,0.011656940286508741,100,889.5423501846059
18,168,25.965469269355214,0.06828040246881198,40,512.1601134880763
19,201,29.93317853050688,0.06373616887302401,80,824.3702943834151
20,182,25.99444725235936,0.025360969096425958,100,964.755137268395
21,188,27.930358774267773,0.018558829603089595,100,867.1010132558224
22,166,27.666650061228697,0.05969421847246271,20,373.3524020991711
23,183,27.600059839297423,0.051551296440696434,40,536.3918592612195
0,167,23.356055056414895,0.0032765441417613845,100,865.868854476588
1,121,21.154615444552856,0.06779692325054833,60,528.8101772715665
2,100,17.85968307298628,0.011862715032453137,40,399.0575029135928
3,45,15.034272592923461,0.03221625430174531,20,107.54418944207859
4,44,15.037674806760851,0.05923141677253901,20,78.68245514437677
5,28,9.482450749827938,0.08408607745574763,20,8.187373235923197
6,65,18.018025941164378,0.00787506455343275,40,313.2373595866995
7,18,9.575627397442883,0.0224135036219347,40,255.12527081536712
8,29,16.018364580964704,0.017528396099865375,100,543.9517302174563
9,23,12.202447470998766,0.05014895419318087,20,111.11542042563961
10,19,9.407213002921676,0.07305744687495186,20,1.4176835882165477
11,64,14.116027858614636,0.011072135091224391,40,262.05606961830256
12,57,16.39619058357469,0.013453488320389336,40,305.17281515862913
13,81,17.317400220203247,0.010230355070534025,60,519.9510682304997
14,98,19.60669218076372,0.021837383765079394,20,326.19110246702115
15,150,28.22556046539408,0.048366998118229,40,436.5035849004505
16,171,25.70151187154185,0.05109680711838369,40,639.5614647438813
17,158,25.919925715391415,0.019274183258326756,100,722.3998758718794
18,160,28.839688974746107,0.010757211354938404,20,433.01409751617126
19,192,29.7410269509328,0.005904443993333174,60,719.7498140532357
20,183,25.08679452928399,0.024296988536420896,40,572.5725217005681
